date,close,high,low,open,volume,symbol
2014-01-01,484.2837829589844,491.7000971508848,476.84476672497016,478.9993566340723,424144,BATAINDIA
2014-01-02,467.341796875,489.61343594067824,463.16866423730295,487.59489267496184,774618,BATAINDIA
2014-01-03,472.1726379394531,473.7829323807013,462.66978557043115,462.66978557043115,180640,BATAINDIA
2014-01-06,465.5274353027344,473.9869898127882,463.9851917383377,472.1953006857014,145714,BATAINDIA
2014-01-07,464.7337646484375,470.7439370052052,459.1998368785706,465.5275609974446,148746,BATAINDIA
2014-01-08,472.7623291015625,475.8241143943767,465.4820619236511,466.97895688180245,280134,BATAINDIA
2014-01-09,464.9150390625,474.9168926169461,462.6697521196609,474.7127957569879,141794,BATAINDIA
2014-01-10,458.9729309082031,469.9273290445556,456.9090664190765,469.0201334286395,148648,BATAINDIA
2014-01-13,470.9479064941406,474.00969158331515,456.70492478292687,456.70492478292687,234470,BATAINDIA
2014-01-14,461.10491943359375,473.53348473587096,460.4018482565908,471.7417952579847,246986,BATAINDIA
2014-01-15,452.5545349121094,464.93774943309865,450.78549240107685,462.66976041147376,400156,BATAINDIA
2014-01-16,456.795654296875,459.812090710294,447.02062734359276,455.8657843534355,239290,BATAINDIA
2014-01-17,450.2411193847656,463.1006323172997,449.0617762989525,458.36053025261765,218050,BATAINDIA
2014-01-20,449.2432861328125,452.64526973836564,446.1587988487802,449.9917059147861,164486,BATAINDIA
2014-01-21,441.6001892089844,452.9174613054784,440.4661945637528,451.78346666024686,275304,BATAINDIA
2014-01-22,447.17938232421875,449.8102717258944,436.81468361580727,444.0722484526224,523878,BATAINDIA
2014-01-23,448.8804016113281,453.5524814098826,446.0907915673466,447.8825085333985,378214,BATAINDIA
2014-01-24,439.1507263183594,447.5649600704157,437.7218821573593,446.34024045890317,289036,BATAINDIA
2014-01-27,428.5592041015625,435.00029852186776,423.25210420295133,435.00029852186776,462600,BATAINDIA
2014-01-28,421.2336730957031,432.68701931445486,418.76155916684957,430.01078080699557,263026,BATAINDIA
2014-01-29,422.1181640625,429.9427272702235,418.8522815676096,418.8522815676096,184102,BATAINDIA
2014-01-30,418.1264953613281,420.9161332314646,405.76595386698915,417.8996964348265,644364,BATAINDIA
2014-01-31,431.3941955566406,432.36944193110725,415.40487260984105,415.40487260984105,309686,BATAINDIA
2014-02-03,433.2993469238281,439.03737080991425,425.9964326010055,435.4539367148652,350490,BATAINDIA
2014-02-04,440.6929626464844,441.8042828581076,427.2891524151308,430.917935025875,290238,BATAINDIA
2014-02-05,436.8373718261719,444.9341094653356,433.1859149389005,444.29906144780426,298644,BATAINDIA
2014-02-06,433.7528991699219,441.6681863702882,432.2787063099979,439.08267335580064,157730,BATAINDIA
2014-02-07,440.80633544921875,444.29904403795234,435.49923566482227,436.36108255692716,227138,BATAINDIA
2014-02-10,449.8329772949219,451.6019922354081,441.3506922661867,441.3506922661867,417140,BATAINDIA
2014-02-11,454.1648254394531,457.5668091506101,449.0618498727177,451.2844903048393,505892,BATAINDIA
2014-02-12,453.756591796875,459.88016268582294,449.5608117433366,457.6802242184041,356914,BATAINDIA
2014-02-13,452.6679382324219,459.49457970878166,449.3339777308882,458.1337862841752,854896,BATAINDIA
2014-02-14,463.9398193359375,465.79958690727426,451.7834039631677,453.59779514374264,323454,BATAINDIA
2014-02-17,461.8760070800781,466.16248458007055,456.77303130826283,462.6698033112494,316282,BATAINDIA
2014-02-18,463.44085693359375,469.99535038560174,458.6554058961109,462.6697351712261,254324,BATAINDIA
2014-02-19,463.7130432128906,469.92733884864754,462.3069010530495,465.3686586352308,223790,BATAINDIA
2014-02-20,464.1666564941406,466.91091784388357,460.67394764655205,462.66978918386394,648878,BATAINDIA
2014-02-21,467.79541015625,470.83449311763985,464.93772200923013,468.11290645222,128436,BATAINDIA
2014-02-24,473.125244140625,474.9169334412837,464.64293140012154,469.9273572542215,118260,BATAINDIA
2014-02-25,472.30877685546875,475.8241603086547,467.2285029166171,474.46336671387303,152010,BATAINDIA
2014-02-26,478.5683898925781,481.6981704738237,470.1994771052453,474.8942033479399,335678,BATAINDIA
2014-02-28,481.1085510253906,484.4424840125471,475.37052738309865,478.04676566295177,142968,BATAINDIA
2014-03-03,472.73956298828125,482.1744185379157,468.11288798789184,482.1744185379157,208920,BATAINDIA
2014-03-04,476.3911437988281,478.54573359463336,467.7500825746872,470.8345701149094,178422,BATAINDIA
2014-03-05,486.25689697265625,487.3228408498759,471.80981647165544,471.80981647165544,295384,BATAINDIA
2014-03-06,487.18682861328125,492.10835457197544,483.42194403427897,487.1187778566322,319292,BATAINDIA
2014-03-07,483.9662170410156,490.7021895929533,479.22614152823184,487.6177019809269,218482,BATAINDIA
2014-03-10,496.0772399902344,498.5039771213462,481.28996293504906,485.3496410553598,256324,BATAINDIA
2014-03-11,500.998779296875,510.02538675674225,493.37831396865545,501.0894767102099,589782,BATAINDIA
2014-03-12,494.9659118652344,502.5863772791698,492.49382593037785,500.99878493216886,136158,BATAINDIA
2014-03-13,494.1041259765625,505.69351701993526,490.02174560893735,498.9576004875192,173476,BATAINDIA
2014-03-14,498.6854553222656,501.33899150010245,490.0897433945648,493.92267820328703,171166,BATAINDIA
2014-03-18,494.1947937011719,501.22555946745746,488.63822075684936,499.2524201491486,285048,BATAINDIA
2014-03-19,511.0685729980469,515.241705604001,494.4215573884341,496.19059972297873,529472,BATAINDIA
2014-03-20,502.8358459472656,512.5654962724262,499.41116052738164,510.75110513517865,336468,BATAINDIA
2014-03-21,500.0235290527344,515.355157003477,497.59679187119224,502.13276991924323,540524,BATAINDIA
2014-03-24,518.0768432617188,523.1344708301217,503.5390086792809,505.30805153170104,537192,BATAINDIA
2014-03-25,512.4521484375,518.8932154751056,509.1862662098634,517.5551240249503,222312,BATAINDIA
2014-03-26,503.4255676269531,514.3572648437242,501.9740766412195,512.1119776127981,265426,BATAINDIA
2014-03-27,504.3327941894531,516.4211888228012,500.2731152925838,501.24836181336394,383824,BATAINDIA
