date,close,high,low,open,volume,symbol
2014-01-01,22.764450073242188,23.05921598472724,22.48652678073218,22.739183735249007,1567720,IGL
2014-01-02,22.478107452392578,22.966578802957297,22.402310035377884,22.865515044819727,1855120,IGL
2014-01-03,22.633909225463867,22.739183221861374,22.326509348745592,22.402306754660092,1141930,IGL
2014-01-06,22.0906982421875,22.73918654015387,21.795930687988793,22.73918654015387,9445400,IGL
2014-01-07,22.61285972595215,22.739188228171177,21.896996071572243,22.061223285092385,2875620,IGL
2014-01-08,22.82340431213379,22.979209387753603,22.33072113975767,22.612856304838004,2769480,IGL
2014-01-09,22.97500228881836,23.0760644466378,22.68023471686259,23.05922021821655,4221870,IGL
2014-01-10,22.802349090576172,23.092904752900893,22.612855568906237,22.97499838668572,4195370,IGL
2014-01-13,22.524425506591797,22.991840712270054,22.419151507714457,22.743394010665376,1554370,IGL
2014-01-14,22.667598724365234,23.151859807063204,22.4317859728773,22.570746829096418,2608740,IGL
2014-01-15,22.629701614379883,22.90762493306219,22.499161265319295,22.865514365774633,2429780,IGL
2014-01-16,22.351781845092773,22.730767372739187,22.267562303497744,22.62970520790847,1188610,IGL
2014-01-17,22.212818145751953,22.570749170013915,22.14965309142146,22.330724533724542,1737710,IGL
2014-01-20,22.12859344482422,22.318086957241345,21.981210494251833,22.225445327536598,1142980,IGL
2014-01-21,21.98121452331543,22.301246820227608,21.939103953752,22.2338715152801,2032990,IGL
2014-01-22,22.078065872192383,22.313881860305603,21.960161090843886,22.065435110250895,1984980,IGL
2014-01-23,22.094913482666016,22.301249677726123,21.947528879840327,22.044380792715057,1173700,IGL
2014-01-24,21.699079513549805,22.044378155129166,21.619071840231562,21.905417290276006,1580350,IGL
2014-01-27,20.4189453125,21.560115062703275,20.23366204837443,21.560115062703275,3766030,IGL
2014-01-28,20.747398376464844,20.89057106873723,20.048379139218156,20.549482758994703,2685760,IGL
2014-01-29,20.760034561157227,20.88636305255842,20.212610027516117,20.806355382820247,5143790,IGL
2014-01-30,20.642127990722656,20.886362857638474,20.16628901765317,20.633705877193986,3976910,IGL
2014-01-31,20.861095428466797,21.223238231646693,20.397888882352678,20.70950061724231,9429000,IGL
2014-02-03,22.52021598815918,23.24450168976134,20.59159696354135,20.764246275393734,44408820,IGL
2014-02-04,22.659177780151367,22.865513933722983,21.606437713162705,22.14965036689992,15838250,IGL
2014-02-05,22.233871459960938,22.612858553318976,22.170708015303912,22.377044183412423,5810260,IGL
2014-02-06,22.166492462158203,22.697074304462483,21.85488233184946,22.28439882429084,2992210,IGL
2014-02-07,22.355989456176758,22.56232722837167,22.183340139178547,22.318090747257443,2933150,IGL
2014-02-10,22.259138107299805,22.558115925968963,22.191762801594727,22.486530366437194,5394610,IGL
2014-02-11,22.073854446411133,22.377044120241656,21.896994874245973,22.259137738798216,1507100,IGL
2014-02-12,21.884363174438477,22.43599799561437,21.821198121678265,22.10333332262545,2181880,IGL
2014-02-13,21.720130920410156,22.187546098133776,21.619067180736565,21.918044934142397,2077630,IGL
2014-02-14,21.5474796295166,22.006474292883844,21.43378513323573,21.728551021895196,2633240,IGL
2014-02-17,21.47589874267578,21.64433780672855,21.197975411436488,21.61064935137641,7895810,IGL
2014-02-18,21.741188049316406,22.0570100655793,21.05480108419265,21.484319219072642,4309980,IGL
2014-02-19,21.91805076599121,22.048591129812802,21.766455919322027,21.77908989411384,1017740,IGL
2014-02-20,21.58538055419922,21.901202558603163,21.475896299468182,21.901202558603163,1185570,IGL
2014-02-21,21.703290939331055,22.30966867686592,21.42536760883333,21.72013516696218,699630,IGL
2014-02-24,21.67381477355957,22.044378150662236,21.438000401113694,21.81698749855278,1174460,IGL
2014-02-25,21.320091247558594,21.859093621559314,21.14744194923938,21.73276514094712,4901500,IGL
2014-02-26,21.303247451782227,21.475896753586316,20.844252731422014,21.45905252747035,6440570,IGL
