date,close,high,low,open,volume,symbol
2014-01-01,30.497032165527344,30.871228879214794,29.973156195386036,30.01057529577591,1133052,CHAMBLFERT
2014-01-02,29.74863624572754,31.09574373115902,29.524118807304646,30.684127951568026,1575344,CHAMBLFERT
2014-01-03,29.860891342163086,30.23508796121328,29.224755376841568,29.71121212356428,525375,CHAMBLFERT
2014-01-06,29.898313522338867,30.197669135573822,29.711215193481795,29.86089442754624,280147,CHAMBLFERT
2014-01-07,29.898313522338867,30.309929274845636,29.748634288274424,29.935732617131492,575807,CHAMBLFERT
2014-01-08,29.860891342163086,30.160246924467057,29.71121212356428,29.93572952401567,303670,CHAMBLFERT
2014-01-09,29.524118423461914,30.30993087517276,29.187340842758957,29.898315100933182,798939,CHAMBLFERT
2014-01-10,29.374435424804688,29.823470238385614,29.224756201979805,29.224756201979805,335580,CHAMBLFERT
2014-01-13,29.149925231933594,29.711220315263915,28.962826870823488,29.187344333176732,272123,CHAMBLFERT
2014-01-14,28.887981414794922,29.823473077902193,28.70088308217347,29.037660651870883,786160,CHAMBLFERT
2014-01-15,29.03766632080078,29.224764689948845,28.738310643100608,28.962828115099374,385698,CHAMBLFERT
2014-01-16,28.96282386779785,29.41185874594592,28.850563720813767,28.925404770434533,208148,CHAMBLFERT
2014-01-17,28.850561141967773,29.3370179288907,28.663462816981088,29.037659466954455,339507,CHAMBLFERT
2014-01-20,28.850561141967773,28.962821278917332,28.626043722962528,28.626043722962528,202475,CHAMBLFERT
2014-01-21,29.337011337280273,29.56152870583965,28.73829740282419,28.962814771383567,240608,CHAMBLFERT
2014-01-22,30.497032165527344,30.871228879214794,29.000245310777533,29.18734366762126,2021959,CHAMBLFERT
2014-01-23,29.74863624572754,30.459610513145137,29.598957001814238,30.459610513145137,837272,CHAMBLFERT
2014-01-24,29.075082778930664,29.82347618744774,28.887984426801392,29.411860383742205,380658,CHAMBLFERT
2014-01-27,28.588626861572266,29.22476007424825,28.47636671585575,28.813144298111194,549699,CHAMBLFERT
2014-01-28,28.626047134399414,28.775726383205182,28.476367885593646,28.476367885593646,354811,CHAMBLFERT
2014-01-29,28.77572250366211,29.374436563272337,28.51378313984313,28.70088146190219,585239,CHAMBLFERT
2014-01-30,28.77572250366211,29.41185565670538,28.102167402291965,28.364106766110947,1297400,CHAMBLFERT
2014-01-31,29.03766632080078,29.187345587098143,28.626050479653948,28.626050479653948,283882,CHAMBLFERT
2014-02-03,28.77572250366211,29.14991914778023,28.51378313984313,29.037659012587262,260951,CHAMBLFERT
2014-02-04,28.28927230834961,28.588630835273843,27.840237372857747,28.438951571811725,527857,CHAMBLFERT
2014-02-05,28.55120849609375,28.92540518487666,28.177011807310837,28.28926910100921,245721,CHAMBLFERT
2014-02-06,28.02733039855957,28.85056190841344,27.877651163615063,28.588625388431016,433139,CHAMBLFERT
2014-02-07,28.1770076751709,28.364105992124504,28.064747543041232,28.064747543041232,178975,CHAMBLFERT
2014-02-10,28.251840591430664,28.364100702625425,28.06474230936821,28.32667876229836,131080,CHAMBLFERT
2014-02-11,27.915071487426758,28.289268163812892,27.802814197447365,28.289268163812892,107109,CHAMBLFERT
2014-02-12,27.915071487426758,28.214429970493295,27.802814197447365,28.064750728960025,134878,CHAMBLFERT
2014-02-13,27.61571502685547,28.1021689785582,26.942159887705245,27.989911691962487,226248,CHAMBLFERT
2014-02-14,27.466033935546875,27.84023057539113,27.241516522619087,27.690551348474667,135276,CHAMBLFERT
2014-02-17,27.57829475402832,28.13958978583265,27.241520018861056,27.540875656220198,305012,CHAMBLFERT
2014-02-18,27.540876388549805,27.765393836262767,27.054422394320763,27.578295487352925,201666,CHAMBLFERT
2014-02-19,27.540876388549805,27.653136539853406,27.391197138443083,27.653136539853406,91816,CHAMBLFERT
2014-02-20,27.353778839111328,27.54087719348951,27.166680484733146,27.166680484733146,82989,CHAMBLFERT
2014-02-21,27.27893829345703,27.540874825103444,27.16667814852624,27.16667814852624,121767,CHAMBLFERT
2014-02-24,27.241518020629883,27.615714681051205,27.129257880545904,27.615714681051205,98498,CHAMBLFERT
2014-02-25,27.016990661621094,27.353768138738523,26.97957157636209,27.091831687032304,154033,CHAMBLFERT
2014-02-26,28.47636604309082,28.738305425276234,26.94216026561121,26.94216026561121,684656,CHAMBLFERT
