date,close,high,low,open,volume,symbol
2014-01-01,268.6990661621094,271.5234193247129,267.1585116724359,267.80041100890094,3278,INGERRAND
2014-01-02,265.5859069824219,269.597778689105,263.178783958412,268.3139797429664,12490,INGERRAND
2014-01-03,258.1719970703125,264.39841071602496,252.8121321129135,264.39841071602496,5376,INGERRAND
2014-01-06,257.5300598144531,265.71427756801563,256.1820670901408,262.47267368464355,2475,INGERRAND
2014-01-07,259.2952880859375,263.1787718841512,256.1820718665378,259.32737522243195,4222,INGERRAND
2014-01-08,263.8849182128906,266.38832262817886,255.70069866226586,259.96932690219865,5882,INGERRAND
2014-01-09,254.70570373535156,265.74638253631537,250.53335714963646,264.4625835868646,5052,INGERRAND
2014-01-10,249.1211700439453,256.11786983848174,247.9015650577957,254.80198385670215,6626,INGERRAND
2014-01-13,250.822265625,263.11463889645523,246.6820054200698,256.1179372600768,6512,INGERRAND
2014-01-14,251.46405029296875,254.16003518348566,245.71904373329656,250.34072652012208,3481,INGERRAND
2014-01-15,252.68373107910156,254.64153628300872,249.08909000646844,254.19219880297285,1339,INGERRAND
2014-01-16,248.6396942138672,265.1044071053524,247.77312625342861,265.1044071053524,2101,INGERRAND
2014-01-17,244.91676330566406,251.6246213796617,243.98602071990874,250.95063469379684,2808,INGERRAND
2014-01-20,250.91856384277344,253.55035626872365,243.95394887299062,249.0570588158602,3306,INGERRAND
2014-01-21,248.12623596191406,253.42190666772237,243.921802206929,249.05699804286434,1883,INGERRAND
2014-01-22,246.20054626464844,251.94555464576135,245.2056098717983,251.49621715847653,3800,INGERRAND
2014-01-23,246.3609619140625,247.7410611835624,240.8406431929168,246.48934961934128,2125,INGERRAND
2014-01-24,240.42349243164062,248.6077125048176,238.78665625269386,243.6009033545627,6573,INGERRAND
2014-01-27,238.91493225097656,243.88965192915632,237.56693977517568,238.14464523931534,2851,INGERRAND
2014-01-28,237.7917022705078,241.19376213762592,234.967328506236,238.176826339072,1116,INGERRAND
2014-01-29,240.74441528320312,243.69715709291984,238.7866295166709,240.6481342697903,1194,INGERRAND
2014-01-30,236.18690490722656,240.23086351141154,233.7797820263507,240.0703886526865,2552,INGERRAND
2014-01-31,237.2460174560547,240.39132053587744,236.09058680542418,238.14467268040195,1944,INGERRAND
2014-02-03,234.32540893554688,237.43862548546971,231.08382423680138,231.08382423680138,3199,INGERRAND
2014-02-04,235.5449981689453,236.21898471900627,230.44188998403058,233.00948764401977,1193,INGERRAND
2014-02-05,240.71229553222656,244.980922988488,235.5770998942057,235.5770998942057,2929,INGERRAND
2014-02-06,239.81365966796875,246.10426699917443,236.60416213383968,240.71231505968123,2530,INGERRAND
2014-02-07,238.5298309326172,241.35418449288218,236.28318293866747,241.35418449288218,1324,INGERRAND
2014-02-10,241.57888793945312,242.25287459884387,239.23595861250115,239.23595861250115,1227,INGERRAND
2014-02-11,241.06533813476562,243.60084887707822,240.712301261935,241.99610020199867,2421,INGERRAND
2014-02-12,237.1497344970703,241.35416761315625,234.29327441170753,237.50277132145695,3787,INGERRAND
2014-02-13,234.42166137695312,239.71733126116848,233.39461845126237,239.71733126116848,1338,INGERRAND
2014-02-14,230.6344757080078,235.5771095478319,228.7087772648375,233.07370548955402,2390,INGERRAND
2014-02-17,224.5043487548828,233.00951707797702,223.38102463673832,231.08381858972928,6735,INGERRAND
2014-02-18,225.08201599121094,227.87428224073614,223.47726752472687,227.87428224073614,6788,INGERRAND
