date,close,return_1m,return_3m,return_6m,return_12m,volatility_60d,pct_from_52w_high
2014-01-01,61.418479919433594,,,,,,
2014-01-02,61.168296813964844,,,,,,
2014-01-03,63.11967468261719,,,,,,
2014-01-06,63.49496078491211,,,,,,
2014-01-07,64.55404663085938,,,,,,
2014-01-08,64.12875366210938,,,,,,
2014-01-09,60.959808349609375,,,,,,
2014-01-10,62.75276184082031,,,,,,
2014-01-13,62.06060791015625,,,,,,
2014-01-14,64.94599151611328,,,,,,
2014-01-15,62.74442672729492,,,,,,
2014-01-16,65.15443420410156,,,,,,
2014-01-17,64.9626693725586,,,,,,
2014-01-20,68.83206939697266,,,,,,
2014-01-21,67.77297973632812,,,,,,
2014-01-22,67.822998046875,,,,,,
2014-01-23,67.18089294433594,,,,,,
2014-01-24,66.27191925048828,,,,,,
2014-01-27,64.97100067138672,,,,,,
2014-01-28,64.85424041748047,,,,,,
2014-01-29,65.05438232421875,,,,,,
2014-01-30,64.28716278076172,0.04670716151052834,,,,,
2014-01-31,67.1058578491211,0.09706925555266888,,,,,
2014-02-03,66.6221694946289,0.05548974752520852,,,,,
2014-02-04,65.57976531982422,0.03283417312397985,,,,,
2014-02-05,65.52973937988281,0.015114354559409016,,,,,
2014-02-06,64.56238555908203,0.006761894972377558,,,,,
2014-02-07,67.61454772949219,0.10916601544606808,,,,,
2014-02-10,68.49847412109375,0.09156110602507184,,,,,
2014-02-11,69.85779571533203,0.12563827631955515,,,,,
2014-02-12,70.49992370605469,0.0855161659755932,,,,,
2014-02-13,68.81539154052734,0.096757036917694,,,,,
2014-02-14,67.93142700195312,0.0426217007602645,,,,,
2014-02-17,67.64789581298828,0.041334915365469405,,,,,
2014-02-18,70.79178619384766,0.028470984732026583,,,,,
2014-02-19,72.92662811279297,0.076042818192666,,,,,
2014-02-20,74.84466552734375,0.10352929953960177,,,,,
2014-02-21,78.97257995605469,0.1755214391313462,,,,,
2014-02-24,75.68692779541016,0.14206633294164783,,,,,
2014-02-25,75.48676300048828,0.16185316865117505,,,,,
2014-02-26,74.26090240478516,0.1450431294353618,,,,,
2014-02-28,74.32762145996094,0.14254595623590904,,,,,
2014-03-03,71.60069274902344,0.11376345839375457,,,,,
2014-03-04,72.64308166503906,0.08251476090757537,,,,,
2014-03-05,74.35262298583984,0.11603425030813752,,,,,
2014-03-06,74.20256805419922,0.13148572112636692,,,,,
2014-03-07,68.98216247558594,0.05268482872622249,,,,,
2014-03-10,67.78965759277344,0.04998687712271854,,,,,
2014-03-11,68.01484680175781,0.005920309840230065,,,,,
2014-03-12,68.07319641113281,-0.006208572021752179,,,,,
2014-03-13,66.81398010253906,-0.04357159543362066,,,,,
2014-03-14,67.0307846069336,-0.04920770004781094,,,,,
2014-03-18,67.22257995605469,-0.02314615304534895,,,,,
2014-03-19,66.15515899658203,-0.026147956605122147,,,,,
2014-03-20,65.92168426513672,-0.02551759411148058,,,,,
2014-03-21,66.84733581542969,-0.05571904016684881,,,,,
2014-03-24,66.34697723388672,-0.09022288633350417,,,,,
2014-03-25,66.56378173828125,-0.11064093520515716,,,,,
2014-03-26,67.03913116455078,-0.15110876203037094,,,,,
2014-03-27,67.51447296142578,-0.10797709818629964,,,,,
2014-03-28,65.8799819946289,-0.12726444510274249,,,,0.4023969038160174,
2014-03-31,67.13920593261719,-0.09590102249698851,,,,0.40383225800857925,
2014-04-01,68.4067611694336,-0.07965895012148094,,,,0.4005647025691219,
2014-04-02,69.70767211914062,-0.026438579812604224,0.13496250982734304,,,0.4020558857460547,
2014-04-03,69.82443237304688,-0.03880134525389667,0.14151343113914883,,,0.4008696959970202,
2014-04-04,68.56519317626953,-0.07783760111156413,0.08627291761299283,,,0.40255376611176275,
2014-04-07,65.95501708984375,-0.11114913109653124,0.0387441188170039,,,0.39706649339774486,
2014-04-09,68.39009857177734,-0.00858285508254597,0.059423880316190614,,,0.39960117691614017,
2014-04-10,67.822998046875,0.0004918221346070784,0.05760667678387099,,,0.39926659274523696,
2014-04-11,66.28025817871094,-0.025503087996399665,0.08727799468443798,,,0.39129168725486685,
