date,close,high,low,open,volume,symbol
2014-01-01,34.300785064697266,34.78029278103353,33.69340691677301,33.78931065505239,1090929,MMTC
2014-01-02,33.086029052734375,34.940126342361495,32.926191944139674,34.332748256384164,1254463,MMTC
2014-01-03,33.43766784667969,33.62947165418541,32.73438965806093,32.926193465566655,504885,MMTC
2014-01-06,33.43766784667969,33.885208844741925,33.245864039173966,33.53357157960922,490633,MMTC
2014-01-07,33.50160217285156,34.140943268248975,33.18192796679981,33.437665136629384,937830,MMTC
2014-01-08,33.597503662109375,34.556519004161416,33.40569986202833,33.40569986202833,1426317,MMTC
2014-01-09,33.43766784667969,34.33274984280417,33.309801080578104,33.78930877016574,882234,MMTC
2014-01-10,32.766353607177734,33.66143552838756,32.7024202294779,33.46963539528805,670476,MMTC
2014-01-13,32.894222259521484,33.1819261021179,32.76635185261594,33.0540593535652,423676,MMTC
2014-01-14,32.894222259521484,33.30979650902344,32.76635185261594,32.76635185261594,345796,MMTC
2014-01-15,32.95815658569336,33.341764159136474,32.798323145386185,32.95815658569336,536782,MMTC
2014-01-16,33.69340515136719,34.20487953421276,32.606523002408686,32.92619357709883,1915707,MMTC
2014-01-17,32.86226272583008,33.85324487624155,32.73439229108974,33.72537444150121,624358,MMTC
2014-01-20,32.766353607177734,33.14996119008281,32.478649749175446,32.766353607177734,470380,MMTC
2014-01-21,32.7343864440918,33.0860273330526,32.54258631377098,32.79832347921839,316084,MMTC
2014-01-22,32.95815658569336,33.181927060476355,32.670452734787496,32.83028983344762,496843,MMTC
2014-01-23,33.18193054199219,33.40570104025364,32.73438954546929,32.73438954546929,484488,MMTC
2014-01-24,32.254886627197266,33.181935448745136,32.127019842627284,32.9261982212513,417457,MMTC
2014-01-27,30.912260055541992,32.095045835141725,30.78438964174738,31.775371629831717,505771,MMTC
2014-01-28,30.976192474365234,31.423733421262757,30.688488625174806,31.00815916223607,366400,MMTC
2014-01-29,31.455705642700195,32.15898387463531,31.07210166241513,31.168001742898003,771756,MMTC
2014-01-30,30.336851119995117,31.2319312303144,30.113080635121158,31.167997851308446,371286,MMTC
2014-01-31,30.368818283081055,30.6884906706256,30.240949693898553,30.304884903078097,267435,MMTC
2014-02-03,30.017181396484375,30.528655790546814,29.921281319480208,30.46472240587737,227524,MMTC
2014-02-04,30.113082885742188,30.368820079232663,29.345871305270762,29.761443787398612,362196,MMTC
2014-02-05,30.304885864257812,30.528654530542017,30.08111536879696,30.17701544184306,270471,MMTC
2014-02-06,30.784393310546875,31.455704831679306,30.304887432965227,30.304887432965227,653613,MMTC
2014-02-07,30.592588424682617,31.136031294430847,30.368817938855493,30.880294118964585,338503,MMTC
2014-02-10,30.464719772338867,30.880294053472603,30.368817874448272,30.432753082767523,282283,MMTC
2014-02-11,30.496686935424805,30.91226122301106,30.40078686522175,30.68849073418409,284875,MMTC
2014-02-12,30.496686935424805,30.880294532943374,30.40078686522175,30.52865362549249,281991,MMTC
2014-02-13,30.240949630737305,30.944227784360486,30.145047731756584,30.400786738764033,399198,MMTC
2014-02-14,30.496686935424805,30.97619460314643,30.145047857150505,30.145047857150505,351976,MMTC
2014-02-17,29.66554069519043,30.528654145969078,29.473738722337743,30.528654145969078,354813,MMTC
2014-02-18,29.825376510620117,30.240948958057135,29.47373744163039,29.47373744163039,313479,MMTC
2014-02-19,29.921281814575195,30.30488761646939,29.69750947699931,29.69750947699931,230248,MMTC
2014-02-20,29.601608276367188,29.92128068041696,29.53767306388656,29.793410255455708,219375,MMTC
2014-02-21,29.921281814575195,30.560624817732187,29.66554278413565,29.66554278413565,316096,MMTC
2014-02-24,29.98521614074707,30.177018133121397,29.697510408420374,30.081118051522637,260833,MMTC
2014-02-25,29.98521614074707,30.624559163956164,29.889314229971504,30.11308474538889,421806,MMTC
2014-02-26,29.66554069519043,30.04914647007243,29.537672103563096,29.82537780660706,275368,MMTC
2014-02-28,29.66554069519043,30.113081680474405,29.569638794175777,29.921279707621714,461757,MMTC
2014-03-03,29.345870971679688,29.921280565080597,29.218000547211332,29.633574853791806,327957,MMTC
2014-03-04,29.63357162475586,30.17701263823504,28.962262029918257,29.186030675413143,634701,MMTC
2014-03-05,29.921281814575195,30.336854309333052,29.601609398408325,29.82537990680746,539988,MMTC
2014-03-06,30.368818283081055,30.656522151447536,29.72947533716855,29.72947533716855,459468,MMTC
2014-03-07,31.008161544799805,31.83931012671587,30.464720492533583,30.688490983176123,888970,MMTC
