date,close,high,low,open,volume,symbol
2014-01-01,743.8600463867188,754.3581068347086,741.1508904519753,747.4400298618159,139471,UBL
2014-01-02,718.6067504882812,749.665399697154,715.0267670425283,744.8759663748068,193075,UBL
2014-01-03,729.6851806640625,735.3453813590392,710.8661324485133,713.4785554827941,209853,UBL
2014-01-06,747.8270263671875,750.3910245183478,723.6380302892628,733.4103610826779,342970,UBL
2014-01-07,730.2173461914062,758.0346886631643,726.0084258973661,749.7620647130299,251158,UBL
2014-01-08,762.0016479492188,764.3721810813255,725.8633159214247,728.0886914730347,504394,UBL
2014-01-09,748.1173095703125,766.8395695897894,740.1833067587278,764.4690360773716,228725,UBL
2014-01-10,755.7609252929688,771.1451495138676,746.4723749685683,746.4723749685683,387825,UBL
2014-01-13,752.90673828125,759.4861336021094,740.1833023379488,756.1480402315124,180278,UBL
2014-01-14,760.743896484375,766.3073653616852,746.085341820353,752.5680043232081,162698,UBL
2014-01-15,760.550537109375,764.3724109752867,749.8590107668953,758.5670508919301,277105,UBL
2014-01-16,748.1657104492188,764.3723391592406,745.021140699513,764.3723391592406,113542,UBL
2014-01-17,753.1485595703125,756.8252749388835,747.7301893462203,747.7301893462203,193826,UBL
2014-01-20,766.6458740234375,770.3226479805709,745.0209392150371,750.9230295270163,212831,UBL
2014-01-21,767.9522705078125,779.8532449409147,762.4371675104724,770.1776463684467,271298,UBL
2014-01-22,773.0802612304688,778.8856198880192,755.6641852578174,762.4371036916262,208795,UBL
2014-01-23,796.3018188476562,801.1396184761353,767.1782887062807,769.2101409281734,550982,UBL
2014-01-24,776.7569580078125,793.3989975728109,743.3761465245661,793.1087414579017,615076,UBL
2014-01-27,763.791748046875,773.5640786390104,745.9886236781451,764.3722603187219,288267,UBL
2014-01-28,775.7894287109375,783.7234308091741,746.9561587465215,759.5344360311132,263748,UBL
2014-01-29,791.8510131835938,804.7195475127952,777.9664937570819,783.4332305890982,305957,UBL
2014-01-30,766.210693359375,797.9950118270546,758.7604704648999,786.626183225699,315660,UBL
2014-01-31,807.186767578125,814.491832297167,768.0973278216198,769.1133128613243,323480,UBL
2014-02-03,797.3176879882812,826.683165068016,794.0280199090731,806.4611404438186,309037,UBL
2014-02-04,796.3018188476562,809.7509254368966,780.5306038698487,787.4002557202205,230685,UBL
2014-02-05,798.3336181640625,806.2676208400169,793.4474526741386,796.3017660768204,104111,UBL
2014-02-06,796.1082153320312,803.8486939624937,775.0154228750541,803.8486939624937,160612,UBL
2014-02-07,794.36669921875,807.9125381822853,782.1754677736367,801.8169224597286,196984,UBL
2014-02-10,788.3194580078125,801.1396271622814,784.7878406186636,799.059349677412,135876,UBL
2014-02-11,787.8355712890625,795.334159778458,780.8207627022088,789.5288009479583,88473,UBL
2014-02-12,762.7758178710938,792.334819840435,739.312490470562,787.7872765332156,311270,UBL
2014-02-13,777.6278686523438,794.94715465443,774.0478853714673,778.0148571619292,295785,UBL
2014-02-14,773.6124267578125,786.6261178869004,756.6317640683346,781.498062754759,186079,UBL
2014-02-17,765.8719482421875,776.9021535894841,761.0825154188834,774.0478403670977,99719,UBL
2014-02-18,761.953369140625,771.9192236180343,756.8253138323624,761.759845362826,275128,UBL
2014-02-19,761.953369140625,761.953369140625,761.953369140625,761.953369140625,0,UBL
2014-02-20,754.503173828125,761.130994362057,751.3586042547379,756.6318173503745,156705,UBL
2014-02-21,754.358154296875,761.6148540724936,751.5522067615663,752.7616567241694,99718,UBL
2014-02-24,754.7932739257812,759.0505600900951,747.9236239001192,757.1638069251115,104132,UBL
2014-02-25,748.9396362304688,759.2925376920975,738.7802585359583,752.9066667633274,110055,UBL
2014-02-26,756.438232421875,763.3079423677045,748.891277866808,751.7455910598911,160535,UBL
2014-02-28,776.4667358398438,782.7558745101977,759.09902570068,760.9857791128188,310831,UBL
2014-03-03,771.6773071289062,790.4963570609118,766.8395081260855,778.8372732751465,146663,UBL
2014-03-04,771.193603515625,780.2886901626857,765.38824413797,775.6927806553755,78258,UBL
2014-03-05,780.6755981445312,783.7234351254176,760.5020000105905,776.7086266011469,156593,UBL
2014-03-06,786.722900390625,795.3342067869054,777.8697630839441,781.6916363509488,186716,UBL
2014-03-07,787.1582641601562,793.2055129153895,775.1121328286991,780.8207592757046,133140,UBL
2014-03-10,786.722900390625,797.946630226071,777.0473017679133,777.0473017679133,117072,UBL
2014-03-11,782.2721557617188,792.8185819784708,778.4986486424708,787.4485774498868,60189,UBL
2014-03-12,778.30517578125,787.5937268244344,774.0478887709429,780.3370278672069,58886,UBL
2014-03-13,774.0477905273438,789.9641600310943,770.5161738609988,781.7882684326172,73101,UBL
2014-03-14,755.3739624023438,777.9180943709669,752.2777591709288,771.1451756388814,110535,UBL
2014-03-18,763.0660400390625,767.9522050909044,756.2931216152763,759.195800939756,83631,UBL
2014-03-19,776.3215942382812,780.8207710018072,762.6790244636612,771.2903304425004,92050,UBL
2014-03-20,772.7899780273438,782.7558315625344,770.4678110236356,778.4501788980372,49805,UBL
2014-03-21,793.8828735351562,798.2368929512539,770.4195466817406,777.9181356761311,221240,UBL
2014-03-24,794.36669921875,809.8476580342189,789.5288995889159,805.4936383673682,119040,UBL
2014-03-25,798.67236328125,802.1071892529029,790.5932023592906,793.1572598191401,70351,UBL
2014-03-26,798.2367553710938,802.0102618367293,790.1092302397977,800.8491783815216,54079,UBL
2014-03-27,781.4979858398438,800.1718763424882,777.9663692931736,800.1718763424882,139936,UBL
2014-03-28,796.592041015625,811.6375854070138,780.1918891640083,787.2066983259095,179239,UBL
2014-03-31,797.2693481445312,803.0747074756807,791.9961349410366,792.8669624627767,103832,UBL
2014-04-01,798.1883544921875,801.1393996484607,791.4638030343488,799.2042803256383,59898,UBL
2014-04-02,796.3985595703125,802.9295891372528,791.4640275195819,798.9626170223653,91730,UBL
2014-04-03,784.158935546875,806.3160219023482,778.8857222621408,794.3666807170405,165786,UBL
2014-04-04,777.4343872070312,791.0769583075756,774.1446598929857,787.3035100939977,56547,UBL
2014-04-07,781.98193359375,787.8356592570854,763.695027613734,778.7889976914917,120563,UBL
2014-04-09,788.0775146484375,793.3023615720413,770.6614369766488,793.3023615720413,94104,UBL
2014-04-10,793.6409301757812,796.9790233145877,780.0950929036558,780.0950929036558,106336,UBL
2014-04-11,793.8828735351562,797.3660654459673,783.8202272625521,788.1742466786498,73792,UBL
2014-04-15,797.65625,831.1337924049584,793.8827435020586,807.9123593226312,223166,UBL
2014-04-16,785.2230224609375,807.8639419020665,780.8206378627052,804.7677392097956,82688,UBL
2014-04-17,790.4479370117188,794.8503219932238,778.0631842195695,786.6260642489239,80409,UBL
2014-04-21,785.8037109375,797.2209047046514,780.3369744750331,793.3990317043114,68258,UBL
2014-04-22,782.513916015625,791.3186857607855,778.2082634920499,785.7068512498503,47800,UBL
2014-04-23,774.0477905273438,793.3989852905273,770.8548552024505,784.497423888431,127745,UBL
2014-04-24,774.0477905273438,774.0477905273438,774.0477905273438,774.0477905273438,0,UBL
2014-04-25,777.86962890625,783.7233532522259,769.2099578216292,769.2099578216292,57712,UBL
2014-04-28,776.7569580078125,800.6556957213427,769.2583699209963,770.2742958507586,132247,UBL
2014-04-29,777.2891235351562,794.2698448722831,772.2094347039177,772.2094347039177,116259,UBL
2014-04-30,764.08203125,788.0775039040626,754.6966888215701,777.7246016181692,87960,UBL
2014-05-02,756.7769775390625,770.9033280487963,752.7615804480245,769.1133659075873,64766,UBL
2014-05-05,746.7142944335938,763.6465913595256,745.1662223367175,754.1161507118528,61846,UBL
2014-05-06,747.5366821289062,759.5344473395197,744.0534904510708,747.439949770419,108060,UBL
2014-05-07,748.4075927734375,759.5345317739476,744.0535731645423,748.8913727299814,78962,UBL
2014-05-08,739.8446044921875,751.9874678396199,737.6191697688174,747.1980351493523,49385,UBL
2014-05-09,747.8270263671875,762.388790195065,725.6698823377419,728.572561867093,91376,UBL
2014-05-12,764.8076171875,770.1775619959117,747.0528603189451,748.9396136449169,76924,UBL
2014-05-13,772.1127319335938,784.6910095214844,751.7939758300781,761.4695739746094,150354,UBL
2014-05-14,773.951171875,778.8857036424688,768.2425449591556,772.1127844803603,202451,UBL
2014-05-15,766.7428588867188,775.9346779885158,757.7929297612849,768.726344881862,59307,UBL
