date,close,return_1m,return_3m,return_6m,return_12m,volatility_60d,pct_from_52w_high
2014-01-01,257.59906005859375,,,,,,
2014-01-02,254.16506958007812,,,,,,
2014-01-03,250.82919311523438,,,,,,
2014-01-06,254.01788330078125,,,,,,
2014-01-07,251.95748901367188,,,,,,
2014-01-08,253.478271484375,,,,,,
2014-01-09,259.3651123046875,,,,,,
2014-01-10,256.91229248046875,,,,,,
2014-01-13,255.29342651367188,,,,,,
2014-01-14,249.1121826171875,,,,,,
2014-01-15,252.25184631347656,,,,,,
2014-01-16,256.029296875,,,,,,
2014-01-17,255.4405517578125,,,,,,
2014-01-20,255.09715270996094,,,,,,
2014-01-21,256.1764221191406,,,,,,
2014-01-22,256.6669921875,,,,,,
2014-01-23,261.9652099609375,,,,,,
2014-01-24,257.1085205078125,,,,,,
2014-01-27,248.91595458984375,,,,,,
2014-01-28,253.3801727294922,,,,,,
2014-01-29,249.16123962402344,,,,,,
2014-01-30,245.1876220703125,-0.048181223896772485,,,,,
2014-01-31,245.58009338378906,-0.03377716776924866,,,,,
2014-02-03,238.6139678955078,-0.04869937612929576,,,,,
2014-02-04,237.38754272460938,-0.06546917232783955,,,,,
2014-02-05,237.8290252685547,-0.05607479182470554,,,,,
2014-02-06,239.34982299804688,-0.0557383021573864,,,,,
2014-02-07,239.4969940185547,-0.07660289431214196,,,,,
2014-02-10,238.81016540527344,-0.0704603384307565,,,,,
2014-02-11,237.09320068359375,-0.07129140016890889,,,,,
2014-02-12,238.17245483398438,-0.04391486465362593,,,,,
2014-02-13,229.58746337890625,-0.08984823407954368,,,,,
2014-02-14,230.96104431152344,-0.09791165647623334,,,,,
2014-02-17,231.8931427001953,-0.09218351939649305,,,,,
2014-02-18,247.68954467773438,-0.029038379901671574,,,,,
2014-02-19,240.57623291015625,-0.06089627249821283,,,,,
2014-02-20,238.36866760253906,-0.0712920832905295,,,,,
2014-02-21,241.3611602783203,-0.07865185489970028,,,,,
2014-02-24,238.95736694335938,-0.07059724636353149,,,,,
2014-02-25,237.4365997314453,-0.04611739282567795,,,,,
2014-02-26,234.14974975585938,-0.07589553186611464,,,,,
2014-02-28,234.8365936279297,-0.05749147025319501,,,,,
2014-03-03,237.8290252685547,-0.030012105585197846,,,,,
2014-03-04,243.07818603515625,-0.010187744919222252,,,,,
2014-03-05,242.09703063964844,0.014597061416228074,,,,,
2014-03-06,247.88577270507812,0.04422401386347241,,,,,
2014-03-07,252.49713134765625,0.06167500397623238,,,,,
2014-03-10,256.5688781738281,0.07194095637965758,,,,,
2014-03-11,250.0933380126953,0.044244162802810294,,,,,
2014-03-12,253.72357177734375,0.062448792105484596,,,,,
2014-03-13,246.46310424804688,0.039519916798278265,,,,,
2014-03-14,251.07447814941406,0.05417092973418325,,,,,
2014-03-18,256.07830810546875,0.1153845438104022,,,,,
2014-03-19,259.806640625,0.12489377331776019,,,,,
2014-03-20,254.8518524169922,0.09900555682441725,,,,,
2014-03-21,259.51226806640625,0.04773202439390101,,,,,
2014-03-24,259.806640625,0.07993477777177338,,,,,
2014-03-25,264.9085998535156,0.11133985233004617,,,,,
2014-03-26,273.3464050292969,0.13252026429643227,,,,,
2014-03-27,276.1426696777344,0.15561479945160728,,,,,
