date,close,high,low,open,volume,symbol
2014-01-01,113.00254821777344,114.24581560703304,112.73373863576349,113.90979850230647,13233,INDUSTOWER
2014-01-02,115.25386810302734,115.79149752698837,111.96090454471219,111.96090454471219,98992,INDUSTOWER
2014-01-03,117.47154998779297,118.24438501718664,114.2457846068326,115.58985266103063,483177,INDUSTOWER
2014-01-06,118.31159973144531,120.09248591001277,114.41380008585833,117.60596190910547,1127035,INDUSTOWER
2014-01-07,117.47154998779297,120.96612487782275,116.83311971293399,118.4123935239614,81502,INDUSTOWER
2014-01-08,118.91641998291016,119.58845401531363,116.39629236139712,117.5723519181032,58616,INDUSTOWER
2014-01-09,119.08444213867188,119.72287249173732,117.67317666154196,117.67317666154196,52817,INDUSTOWER
2014-01-10,119.45405578613281,119.95808133797303,113.30494815545252,119.55485679473041,611082,INDUSTOWER
2014-01-13,118.54679870605469,119.95807426982279,117.60595516649293,118.311592948377,22147,INDUSTOWER
2014-01-14,117.77397918701172,120.83173647499211,116.93393653945813,119.55486549805455,20377,INDUSTOWER
2014-01-15,117.53877258300781,118.88284092703043,116.06029945546845,116.06029945546845,2272058,INDUSTOWER
2014-01-16,116.12751007080078,118.64763828303853,114.24581228811101,118.64763828303853,618233,INDUSTOWER
2014-01-17,115.52265167236328,116.69871128611973,111.15443024983932,114.38019581274223,476833,INDUSTOWER
2014-01-20,112.63291931152344,114.54821034471351,111.591264405178,111.72566917435205,62805,INDUSTOWER
2014-01-21,112.19610595703125,112.9017439073377,111.12085740580861,111.69208031458777,40312,INDUSTOWER
2014-01-22,111.15446472167969,113.909809344468,110.2136208406652,111.05366368243857,14664,INDUSTOWER
2014-01-23,112.93534088134766,115.22025288801808,108.60072266768994,108.60072266768994,2706015,INDUSTOWER
2014-01-24,117.00116729736328,117.7403988214156,113.64099603959211,114.85064948884663,1690454,INDUSTOWER
2014-01-27,112.73372650146484,117.6731815110495,111.55766676150917,117.6059739955669,736309,INDUSTOWER
2014-01-28,115.42188262939453,116.69874360474583,112.56573706214606,112.9017541877047,184255,INDUSTOWER
2014-01-29,116.93392181396484,119.3196446834682,116.09387927219785,117.60595584737843,415425,INDUSTOWER
2014-01-30,115.08584594726562,116.32911320233542,113.2377520707402,116.26190568687272,178340,INDUSTOWER
2014-01-31,115.5562973022461,116.32914290972279,114.58184960575174,115.55629730224608,173173,INDUSTOWER
