date,close,return_1m,return_3m,return_6m,return_12m,volatility_60d,pct_from_52w_high
2014-01-01,239.546630859375,,,,,,
2014-01-02,234.58883666992188,,,,,,
2014-01-03,234.87486267089844,,,,,,
2014-01-06,245.50547790527344,,,,,,
2014-01-07,250.32028198242188,,,,,,
2014-01-08,237.87814331054688,,,,,,
2014-01-09,240.4523162841797,,,,,,
2014-01-10,238.59320068359375,,,,,,
2014-01-13,237.4014129638672,,,,,,
2014-01-14,236.68637084960938,,,,,,
2014-01-15,235.97132873535156,,,,,,
2014-01-16,234.398193359375,,,,,,
2014-01-17,221.28863525390625,,,,,,
2014-01-20,219.76316833496094,,,,,,
2014-01-21,221.8607177734375,,,,,,
2014-01-22,223.2430877685547,,,,,,
2014-01-23,221.81301879882812,,,,,,
2014-01-24,211.56378173828125,,,,,,
2014-01-27,213.94732666015625,,,,,,
2014-01-28,220.1922149658203,,,,,,
2014-01-29,231.53793334960938,,,,,,
2014-01-30,225.7220458984375,-0.05771145647651865,,,,,
2014-01-31,225.8650360107422,-0.03718762061749126,,,,,
2014-02-03,232.53897094726562,-0.009945260625466856,,,,,
2014-02-04,226.1510772705078,-0.07883490339972532,,,,,
2014-02-05,224.720947265625,-0.10226632262500612,,,,,
2014-02-06,229.6787567138672,-0.03446885233997932,,,,,
2014-02-07,239.92796325683594,-0.0021806944322551036,,,,,
2014-02-10,238.3548126220703,-0.0009991402137212724,,,,,
2014-02-11,233.87379455566406,-0.014859298283704914,,,,,
2014-02-12,233.63539123535156,-0.012890389942209257,,,,,
2014-02-13,222.95713806152344,-0.05515157601381271,,,,,
2014-02-14,225.10232543945312,-0.03965844525802131,,,,,
2014-02-17,229.9647216796875,0.03920710350003431,,,,,
2014-02-18,228.9159698486328,0.04164847814589767,,,,,
2014-02-19,226.1510772705078,0.01933807633964113,,,,,
2014-02-20,231.82395935058594,0.03843734499375584,,,,,
2014-02-21,241.0433807373047,0.08669627257504398,,,,,
2014-02-24,241.28224182128906,0.14047045216733545,,,,,
2014-02-25,241.6166229248047,0.12932760926057107,,,,,
2014-02-26,240.27906799316406,0.09122417443533037,,,,,
2014-02-28,243.52735900878906,0.05178169073953143,,,,,
2014-03-03,251.93479919433594,0.11612845874918531,,,,,
2014-03-04,260.7242736816406,0.1543365820871918,,,,,
2014-03-05,264.927978515625,0.13928421303500316,,,,,
2014-03-06,259.9599304199219,0.14949675923486327,,,,,
2014-03-07,248.5431671142578,0.10600800743543703,,,,,
2014-03-10,246.15469360351562,0.07173470078547184,,,,,
2014-03-11,244.5782928466797,0.0193821909156362,,,,,
2014-03-12,249.35520935058594,0.046151351455854916,,,,,
2014-03-13,248.5909423828125,0.06292773354581893,,,,,
2014-03-14,245.77249145507812,0.051948894196000905,,,,,
2014-03-18,248.16098022460938,0.11304344136374378,,,,,
2014-03-19,243.4796142578125,0.08163971110686008,,,,,
2014-03-20,245.2947998046875,0.06666273858454219,,,,,
2014-03-21,242.7630615234375,0.06048984561435744,,,,,
2014-03-24,251.4570770263672,0.11189864784765069,,,,,
2014-03-25,249.068603515625,0.0743868071848437,,,,,
2014-03-26,255.27857971191406,0.05905658529625124,,,,,
2014-03-27,256.99835205078125,0.06513579329693342,,,,,
2014-03-28,257.3326721191406,0.06504539714234414,,,,0.37688511269458835,
2014-03-31,265.93115234375,0.10675954657571651,,,,0.3795953533275384,
2014-04-01,253.36788940429688,0.04040831566342673,,,,0.3929816502713335,
2014-04-02,251.3615264892578,-0.0022754804295055386,0.049321902743932666,,,0.3827048002305587,
2014-04-03,250.78822326660156,-0.03810941833199444,0.06905437968249539,,,0.38070387618536533,
2014-04-04,250.64495849609375,-0.053912841141045664,0.06714254410141818,,,0.3661699467959495,
2014-04-07,252.36471557617188,-0.029216867505238997,0.0279392448976028,,,0.36581222941036556,
2014-04-09,241.18667602539062,-0.029598444303581828,-0.03648767844418066,,,0.3770692937829401,
2014-04-10,246.68014526367188,0.002134640020322376,0.03700214669001389,,,0.3796403418121958,
2014-04-11,247.6833038330078,0.012695366175748735,0.03007243872952392,,,0.3796042493659696,
2014-04-15,245.4381866455078,-0.015708605869031222,0.028688939761495558,,,0.3800821084663,
2014-04-16,238.79823303222656,-0.039392864666427996,0.005883790036969927,,,0.38409962778342027,
2014-04-17,244.24391174316406,-0.006219490647078607,0.03193061293063115,,,0.3681701914538263,
2014-04-21,242.95420837402344,-0.020981428449683426,0.029592068138512673,,,0.36802022625912045,
2014-04-22,236.6963653564453,-0.027859617414148774,0.00980456361089277,,,0.37199354839158055,
2014-04-23,237.9383544921875,-0.02999022122913919,0.07523982973268106,,,0.37194388130560896,
2014-04-24,237.9383544921875,-0.019874139834013427,0.08270351349105098,,,0.37160610476862505,
2014-04-25,232.7315673828125,-0.07446801603277675,0.0489985325859994,,,0.361491137710008,
2014-04-28,238.79823303222656,-0.04123510686787202,0.06967805999798093,,,0.3643995623568236,
2014-04-29,241.99874877929688,-0.052020937078244844,0.09100335990096275,,,0.3608041746223829,
2014-04-30,238.79823303222656,-0.07081803783301477,0.12872927053098415,,,0.3468430508815533,
2014-05-02,238.5115966796875,-0.07313908212455544,0.11481456862768025,,,0.34266230399733416,
2014-05-05,235.16775512695312,-0.11568181067042216,0.06801121539858901,,,0.34406935412667483,
2014-05-06,235.07223510742188,-0.07220983819177174,0.015264461018039244,,,0.33885507195803505,
2014-05-07,243.81398010253906,-0.030026657190281303,0.08015138322927462,,,0.3420306947708345,
2014-05-08,251.26596069335938,0.0019049436234888084,0.11246063193866407,,,0.3467565830214112,
2014-05-09,247.6355743408203,-0.012006561685222739,0.06492074567999295,,,0.34584984375668704,
2014-05-12,252.0780792236328,-0.0011358020152882897,0.11464460955060018,,,0.3358127291519447,
2014-05-13,261.3930358886719,0.08377892260165343,0.1631894537170122,,,0.34335985040470396,
2014-05-14,263.3515625,0.06758313369123559,0.14660827264962184,,,0.34085125557253787,
2014-05-15,259.8644714355469,0.049180414723278165,0.08309372491679712,,,0.34226284363613174,
2014-05-16,262.68292236328125,0.0702610133877839,0.10206678637441646,,,0.32791521998842615,
2014-05-19,258.4313659667969,0.0822164079075105,0.10500351891835358,,,0.3299302896342634,
2014-05-20,253.75,0.03892047170793811,0.08609401451677368,,,0.3301575732545471,
2014-05-21,267.50750732421875,0.10106142681997077,0.19981584644489803,,,0.3468330272707719,
2014-05-22,269.56158447265625,0.13884969913550904,0.197506884686367,,,0.34556591983042934,
2014-05-23,285.80316162109375,0.2011647396278764,0.2428130694723789,,,0.3622092227679979,
2014-05-26,296.7423400878906,0.24713958252423707,0.2962937460593378,,,0.3615871238788294,
2014-05-27,308.7801513671875,0.3267652293136718,0.365371127539861,,,0.3693227145166939,
2014-05-28,304.7196960449219,0.276055070322899,0.3144443607060312,,,0.3710242364224697,
2014-05-29,282.65045166015625,0.16798311183804415,0.17261237705670918,,,0.40246744124960077,
