nse_symbol,quarter,promoter_holding_pct,pledged_shares,pledge_pct_promoter,pledge_pct_total,isin
TIINDIA,2017Q3,49.89,,,,
TIINDIA,2018Q1,49.0,103200.0,0.2245,0.11,
TIINDIA,2018Q2,49.0,103200.0,0.2245,0.11,
TIINDIA,2018Q3,49.0,103200.0,0.2245,0.11,
TIINDIA,2018Q4,49.92,103200.0,0.2204,0.11,
TIINDIA,2019Q1,47.54,68200.0,0.1683,0.08,
TIINDIA,2019Q2,47.91,33200.0,0.0835,0.04,
TIINDIA,2019Q3,47.91,33200.0,0.0835,0.04,
TIINDIA,2019Q4,48.46,68200.0,0.1651,0.08,
TIINDIA,2020Q1,47.89,33200.0,0.0835,0.04,
TIINDIA,2020Q2,47.87,33200.0,0.0836,0.04,
TIINDIA,2020Q3,46.68,33200.0,0.0857,0.04,
TIINDIA,2020Q4,47.89,33200.0,0.0835,0.04,
TIINDIA,2021Q1,46.66,29200.0,0.0643,0.03,
TIINDIA,2021Q2,46.49,29200.0,0.0645,0.03,
TIINDIA,2021Q3,46.48,104200.0,0.2582,0.12,
TIINDIA,2021Q4,46.66,33200.0,0.0857,0.04,
TIINDIA,2022Q1,46.45,103000.0,0.2368,0.11,
TIINDIA,2022Q2,46.45,103000.0,0.2368,0.11,
TIINDIA,2022Q3,46.43,103000.0,0.2369,0.11,
TIINDIA,2022Q4,46.46,103000.0,0.2368,0.11,
TIINDIA,2023Q1,46.13,28000.0,0.065,0.03,
TIINDIA,2023Q2,46.11,13000.0,0.0217,0.01,
TIINDIA,2023Q3,45.1,13000.0,0.0222,0.01,
TIINDIA,2023Q4,46.21,28000.0,0.0649,0.03,
TIINDIA,2024Q1,45.04,13000.0,0.0222,0.01,
TIINDIA,2024Q2,44.97,7000.0,0.0222,0.01,
TIINDIA,2024Q3,44.11,7000.0,0.0227,0.01,
TIINDIA,2024Q4,45.1,13000.0,0.0222,0.01,
TIINDIA,2025Q1,44.09,,,,
TIINDIA,2025Q2,44.09,,,,
TIINDIA,2025Q3,44.05,,,,
TIINDIA,2025Q4,44.1,7000.0,0.0227,0.01,
